Date,Product,Region,Quantity_Sold,Stock_Level
2023-06-14,Product_E,East,111,192
2023-06-15,Product_E,East,159,190
2023-06-16,Product_E,East,98,141
2023-06-17,Product_E,East,74,130
2023-06-18,Product_E,East,112,143
2023-06-19,Product_E,East,97,154
2023-06-20,Product_E,East,139,189
2023-06-21,Product_E,East,117,189
2023-06-22,Product_E,East,160,205
2023-06-23,Product_E,East,128,128
2023-06-24,Product_E,East,93,130
2023-06-25,Product_E,East,106,169
2023-06-26,Product_E,East,116,149
2023-06-27,Product_E,East,111,198
2023-06-28,Product_E,East,140,192
2023-06-29,Product_E,East,119,176
2023-06-30,Product_E,East,106,168
2023-07-01,Product_E,East,102,140
2023-07-02,Product_E,East,95,142
2023-07-03,Product_E,East,95,146
2023-07-04,Product_E,East,130,166
2023-07-05,Product_E,East,138,183
2023-07-06,Product_E,East,128,183
2023-07-07,Product_E,East,112,140
2023-07-08,Product_E,East,96,150
2023-07-09,Product_E,East,71,174
2023-07-10,Product_E,East,141,177
2023-07-11,Product_E,East,131,187
2023-07-12,Product_E,East,114,177
2023-07-13,Product_E,East,126,146
2023-07-14,Product_E,East,81,137
2023-07-15,Product_E,East,96,114
2023-07-16,Product_E,East,87,134
2023-07-17,Product_E,East,86,104
2023-07-18,Product_E,East,96,176
2023-07-19,Product_E,East,125,184
2023-07-20,Product_E,East,117,149
2023-07-21,Product_E,East,82,148
2023-07-22,Product_E,East,83,146
2023-07-23,Product_E,East,93,158
2023-07-24,Product_E,East,92,170
2023-07-25,Product_E,East,144,167
2023-07-26,Product_E,East,121,151
2023-07-27,Product_E,East,118,179
2023-07-28,Product_E,East,84,149
2023-07-29,Product_E,East,86,132
2023-07-30,Product_E,East,96,139
2023-07-31,Product_E,East,94,161
2023-08-01,Product_E,East,125,150
2023-08-02,Product_E,East,110,129
2023-08-03,Product_E,East,110,177
2023-08-04,Product_E,East,85,136
2023-08-05,Product_E,East,78,114
2023-08-06,Product_E,East,86,109
2023-08-07,Product_E,East,90,123
2023-08-08,Product_E,East,114,162
2023-08-09,Product_E,East,100,161
2023-08-10,Product_E,East,96,171
2023-08-11,Product_E,East,81,143
2023-08-12,Product_E,East,70,134
2023-08-13,Product_E,East,94,143
2023-08-14,Product_E,East,112,143
2023-08-15,Product_E,East,121,186
2023-08-16,Product_E,East,87,145
2023-08-17,Product_E,East,75,166
2023-08-18,Product_E,East,65,91
2023-08-19,Product_E,East,64,81
2023-08-20,Product_E,East,82,97
2023-08-21,Product_E,East,67,134
2023-08-22,Product_E,East,100,112
2023-08-23,Product_E,East,91,152
2023-08-24,Product_E,East,89,135
2023-08-25,Product_E,East,97,167
2023-08-26,Product_E,East,72,87
2023-08-27,Product_E,East,75,120
2023-08-28,Product_E,East,87,144
2023-08-29,Product_E,East,130,130
2023-08-30,Product_E,East,92,181
2023-08-31,Product_E,East,85,155
2023-09-01,Product_E,East,89,147
2023-09-02,Product_E,East,95,118
2023-09-03,Product_E,East,56,101
2023-09-04,Product_E,East,115,115
2023-09-05,Product_E,East,103,103
2023-09-06,Product_E,East,78,166
2023-09-07,Product_E,East,92,130
2023-09-08,Product_E,East,70,80
2023-09-09,Product_E,East,80,104
2023-09-10,Product_E,East,58,114
2023-09-11,Product_E,East,93,124
2023-09-12,Product_E,East,97,143
2023-09-13,Product_E,East,87,147
2023-09-14,Product_E,East,100,156
2023-09-15,Product_E,East,89,105
2023-09-16,Product_E,East,79,118
2023-09-17,Product_E,East,67,103
2023-09-18,Product_E,East,93,154
2023-09-19,Product_E,East,69,174
2023-09-20,Product_E,East,114,149
2023-09-21,Product_E,East,86,143
2023-09-22,Product_E,East,71,115
2023-09-23,Product_E,East,56,73
2023-09-24,Product_E,East,100,113
2023-09-25,Product_E,East,87,126
2023-09-26,Product_E,East,82,135
2023-09-27,Product_E,East,98,141
2023-09-28,Product_E,East,79,144
2023-09-29,Product_E,East,81,126
2023-09-30,Product_E,East,79,104
2023-10-01,Product_E,East,72,141
2023-10-02,Product_E,East,72,89
2023-10-03,Product_E,East,102,129
2023-10-04,Product_E,East,81,163
2023-10-05,Product_E,East,88,110
2023-10-06,Product_E,East,102,102
2023-10-07,Product_E,East,71,71
2023-10-08,Product_E,East,78,99
2023-10-09,Product_E,East,95,127
2023-10-10,Product_E,East,114,134
2023-10-11,Product_E,East,74,151
2023-10-12,Product_E,East,87,100
2023-10-13,Product_E,East,67,105
2023-10-14,Product_E,East,90,123
2023-10-15,Product_E,East,71,123
2023-10-16,Product_E,East,59,117
2023-10-17,Product_E,East,102,147
2023-10-18,Product_E,East,90,147
2023-10-19,Product_E,East,96,138
2023-10-20,Product_E,East,91,127
2023-10-21,Product_E,East,79,145
2023-10-22,Product_E,East,86,150
2023-10-23,Product_E,East,78,99
2023-10-24,Product_E,East,95,142
2023-10-25,Product_E,East,122,128
2023-10-26,Product_E,East,92,148
2023-10-27,Product_E,East,83,120
2023-10-28,Product_E,East,79,134
2023-10-29,Product_E,East,96,118
2023-10-30,Product_E,East,78,164
2023-10-31,Product_E,East,83,185
2023-11-01,Product_E,East,123,183
2023-11-02,Product_E,East,105,105
2023-11-03,Product_E,East,71,132
2023-11-04,Product_E,East,69,109
2023-11-05,Product_E,East,87,116
2023-11-06,Product_E,East,74,154
2023-11-07,Product_E,East,110,148
2023-11-08,Product_E,East,116,159
2023-11-09,Product_E,East,117,150
2023-11-10,Product_E,East,103,103
2023-11-11,Product_E,East,84,110
2023-11-12,Product_E,East,71,146
2023-11-13,Product_E,East,105,105
2023-11-14,Product_E,East,116,169
2023-11-15,Product_E,East,96,145
2023-11-16,Product_E,East,76,144
2023-11-17,Product_E,East,86,149
2023-11-18,Product_E,East,84,100
2023-11-19,Product_E,East,87,121
2023-11-20,Product_E,East,82,112
2023-11-21,Product_E,East,118,170
2023-11-22,Product_E,East,120,152
2023-11-23,Product_E,East,106,128
2023-11-24,Product_E,East,77,137
2023-11-25,Product_E,East,87,93
2023-11-26,Product_E,East,73,123
2023-11-27,Product_E,East,113,132
2023-11-28,Product_E,East,113,171
2023-11-29,Product_E,East,110,177
2023-11-30,Product_E,East,85,147
2023-12-01,Product_E,East,114,171
2023-12-02,Product_E,East,97,152
2023-12-03,Product_E,East,65,116
2023-12-04,Product_E,East,97,202
2023-12-05,Product_E,East,109,187
2023-12-06,Product_E,East,125,184
2023-12-07,Product_E,East,110,142
2023-12-08,Product_E,East,58,172
2023-12-09,Product_E,East,81,97
2023-12-10,Product_E,East,99,147
2023-12-11,Product_E,East,118,181
2023-12-12,Product_E,East,102,160
2023-12-13,Product_E,East,116,200
2023-12-14,Product_E,East,78,174
2023-12-15,Product_E,East,115,169
2023-12-16,Product_E,East,102,160
2023-12-17,Product_E,East,56,176
2023-12-18,Product_E,East,114,190
2023-12-19,Product_E,East,101,149
2023-12-20,Product_E,East,160,171
2023-12-21,Product_E,East,112,188
2023-12-22,Product_E,East,116,178
2023-12-23,Product_E,East,98,122
2023-12-24,Product_E,East,110,163
2023-12-25,Product_E,East,82,198
2023-12-26,Product_E,East,79,211
2023-12-27,Product_E,East,118,210
2023-12-28,Product_E,East,131,182
2023-12-29,Product_E,East,115,160
2023-12-30,Product_E,East,109,192
2023-12-31,Product_E,East,82,90
2024-01-01,Product_E,East,109,165
2024-01-02,Product_E,East,123,178
2024-01-03,Product_E,East,153,175
2024-01-04,Product_E,East,134,202
2024-01-05,Product_E,East,116,176
2024-01-06,Product_E,East,116,154
2024-01-07,Product_E,East,100,169
2024-01-08,Product_E,East,131,199
2024-01-09,Product_E,East,100,199
2024-01-10,Product_E,East,117,220
2024-01-11,Product_E,East,144,190
2024-01-12,Product_E,East,102,184
2024-01-13,Product_E,East,103,186
2024-01-14,Product_E,East,138,184
2024-01-15,Product_E,East,128,223
2024-01-16,Product_E,East,144,200
2024-01-17,Product_E,East,129,201
2024-01-18,Product_E,East,134,210
2024-01-19,Product_E,East,93,168
2024-01-20,Product_E,East,112,175
2024-01-21,Product_E,East,112,174
2024-01-22,Product_E,East,104,174
2024-01-23,Product_E,East,142,225
2024-01-24,Product_E,East,153,205
2024-01-25,Product_E,East,133,237
2024-01-26,Product_E,East,131,179
2024-01-27,Product_E,East,94,153
2024-01-28,Product_E,East,115,179
2024-01-29,Product_E,East,142,205
2024-01-30,Product_E,East,139,211
2024-01-31,Product_E,East,198,217
2024-02-01,Product_E,East,114,180
2024-02-02,Product_E,East,118,206
2024-02-03,Product_E,East,104,201
2024-02-04,Product_E,East,118,200
2024-02-05,Product_E,East,119,187
2024-02-06,Product_E,East,153,236
2024-02-07,Product_E,East,151,239
2024-02-08,Product_E,East,158,189
2024-02-09,Product_E,East,121,181
2024-02-10,Product_E,East,108,184
2024-02-11,Product_E,East,112,142
2024-02-12,Product_E,East,133,185
2024-02-13,Product_E,East,166,248
2024-02-14,Product_E,East,107,223
2024-02-15,Product_E,East,156,194
2024-02-16,Product_E,East,146,217
2024-02-17,Product_E,East,116,164
2024-02-18,Product_E,East,81,202
2024-02-19,Product_E,East,183,247
2024-02-20,Product_E,East,153,215
2024-02-21,Product_E,East,182,241
2024-02-22,Product_E,East,162,233
2024-02-23,Product_E,East,135,220
2024-02-24,Product_E,East,141,172
2024-02-25,Product_E,East,108,139
2024-02-26,Product_E,East,136,193
2024-02-27,Product_E,East,170,234
2024-02-28,Product_E,East,159,264
2024-02-29,Product_E,East,163,228
2024-03-01,Product_E,East,169,217
2024-03-02,Product_E,East,116,178
2024-03-03,Product_E,East,143,196
2024-03-04,Product_E,East,121,236
2024-03-05,Product_E,East,193,268
2024-03-06,Product_E,East,206,292
2024-03-07,Product_E,East,196,240
2024-03-08,Product_E,East,132,169
2024-03-09,Product_E,East,125,198
2024-03-10,Product_E,East,130,157
2024-03-11,Product_E,East,141,234
2024-03-12,Product_E,East,139,250
2024-03-13,Product_E,East,180,276
2024-03-14,Product_E,East,198,229
2024-03-15,Product_E,East,142,212
2024-03-16,Product_E,East,139,200
2024-03-17,Product_E,East,159,159
2024-03-18,Product_E,East,158,232
2024-03-19,Product_E,East,160,204
2024-03-20,Product_E,East,169,242
2024-03-21,Product_E,East,199,245
2024-03-22,Product_E,East,123,168
2024-03-23,Product_E,East,138,205
2024-03-24,Product_E,East,127,210
2024-03-25,Product_E,East,141,246
2024-03-26,Product_E,East,192,218
2024-03-27,Product_E,East,135,298
2024-03-28,Product_E,East,182,214
2024-03-29,Product_E,East,107,214
2024-03-30,Product_E,East,106,186
2024-03-31,Product_E,East,131,197
2024-04-01,Product_E,East,175,262
2024-04-02,Product_E,East,155,229
2024-04-03,Product_E,East,182,291
2024-04-04,Product_E,East,150,257
2024-04-05,Product_E,East,122,211
2024-04-06,Product_E,East,106,192
2024-04-07,Product_E,East,130,211
2024-04-08,Product_E,East,190,217
2024-04-09,Product_E,East,117,247
2024-04-10,Product_E,East,180,262
2024-04-11,Product_E,East,156,269
2024-04-12,Product_E,East,143,208
2024-04-13,Product_E,East,113,157
2024-04-14,Product_E,East,139,203
2024-04-15,Product_E,East,126,224
2024-04-16,Product_E,East,163,238
2024-04-17,Product_E,East,151,265
2024-04-18,Product_E,East,154,227
2024-04-19,Product_E,East,121,207
2024-04-20,Product_E,East,145,195
2024-04-21,Product_E,East,127,204
2024-04-22,Product_E,East,179,233
2024-04-23,Product_E,East,173,262
2024-04-24,Product_E,East,166,259
2024-04-25,Product_E,East,146,206
2024-04-26,Product_E,East,146,215
2024-04-27,Product_E,East,121,210
2024-04-28,Product_E,East,116,160
2024-04-29,Product_E,East,132,191
2024-04-30,Product_E,East,173,232
2024-05-01,Product_E,East,194,273
2024-05-02,Product_E,East,135,219
2024-05-03,Product_E,East,148,226
2024-05-04,Product_E,East,87,193
2024-05-05,Product_E,East,86,183
2024-05-06,Product_E,East,170,279
2024-05-07,Product_E,East,157,220
2024-05-08,Product_E,East,154,252
2024-05-09,Product_E,East,139,214
2024-05-10,Product_E,East,127,211
2024-05-11,Product_E,East,120,168
2024-05-12,Product_E,East,115,183
2024-05-13,Product_E,East,122,202
2024-05-14,Product_E,East,176,237
2024-05-15,Product_E,East,121,267
2024-05-16,Product_E,East,162,201
2024-05-17,Product_E,East,126,185
2024-05-18,Product_E,East,134,175
2024-05-19,Product_E,East,124,185
2024-05-20,Product_E,East,110,241
2024-05-21,Product_E,East,174,222
2024-05-22,Product_E,East,166,262
2024-05-23,Product_E,East,151,256
2024-05-24,Product_E,East,189,194
2024-05-25,Product_E,East,109,160
2024-05-26,Product_E,East,82,210
2024-05-27,Product_E,East,132,226
2024-05-28,Product_E,East,180,211
2024-05-29,Product_E,East,136,273
2024-05-30,Product_E,East,145,208
2024-05-31,Product_E,East,108,190
2024-06-01,Product_E,East,144,189
2024-06-02,Product_E,East,124,213
2024-06-03,Product_E,East,165,211
2024-06-04,Product_E,East,215,223
2024-06-05,Product_E,East,181,225
2024-06-06,Product_E,East,163,211
2024-06-07,Product_E,East,135,237
2024-06-08,Product_E,East,131,181
2024-06-09,Product_E,East,104,181
2024-06-10,Product_E,East,113,218
2024-06-11,Product_E,East,168,219
2024-06-12,Product_E,East,190,258
2024-06-13,Product_E,East,144,222
2024-06-14,Product_E,East,112,179
2024-06-15,Product_E,East,94,158
2024-06-16,Product_E,East,113,140
2024-06-17,Product_E,East,141,216
2024-06-18,Product_E,East,145,163
2024-06-19,Product_E,East,142,194
2024-06-20,Product_E,East,124,235
2024-06-21,Product_E,East,76,163
2024-06-22,Product_E,East,122,149
2024-06-23,Product_E,East,99,209
2024-06-24,Product_E,East,134,209
2024-06-25,Product_E,East,151,215
2024-06-26,Product_E,East,171,254
2024-06-27,Product_E,East,100,200
2024-06-28,Product_E,East,116,166
2024-06-29,Product_E,East,122,164
2024-06-30,Product_E,East,141,186
2024-07-01,Product_E,East,148,161
2024-07-02,Product_E,East,120,191
2024-07-03,Product_E,East,168,191
2024-07-04,Product_E,East,111,172
2024-07-05,Product_E,East,160,167
2024-07-06,Product_E,East,111,132
2024-07-07,Product_E,East,121,124
2024-07-08,Product_E,East,102,165
2024-07-09,Product_E,East,138,184
2024-07-10,Product_E,East,167,215
2024-07-11,Product_E,East,113,209
2024-07-12,Product_E,East,104,154
2024-07-13,Product_E,East,114,114
2024-07-14,Product_E,East,114,141
2024-07-15,Product_E,East,104,214
2024-07-16,Product_E,East,119,214
2024-07-17,Product_E,East,138,206
2024-07-18,Product_E,East,118,178
2024-07-19,Product_E,East,132,179
2024-07-20,Product_E,East,90,125
2024-07-21,Product_E,East,91,170
2024-07-22,Product_E,East,133,181
2024-07-23,Product_E,East,95,204
2024-07-24,Product_E,East,154,197
2024-07-25,Product_E,East,154,154
2024-07-26,Product_E,East,115,136
2024-07-27,Product_E,East,110,154
2024-07-28,Product_E,East,124,156
2024-07-29,Product_E,East,103,155
2024-07-30,Product_E,East,118,173
2024-07-31,Product_E,East,150,213
2024-08-01,Product_E,East,90,174
2024-08-02,Product_E,East,102,136
2024-08-03,Product_E,East,98,167
2024-08-04,Product_E,East,107,169
2024-08-05,Product_E,East,95,161
2024-08-06,Product_E,East,105,184
2024-08-07,Product_E,East,128,202
2024-08-08,Product_E,East,135,183
2024-08-09,Product_E,East,86,121
2024-08-10,Product_E,East,97,165
2024-08-11,Product_E,East,92,108
2024-08-12,Product_E,East,137,166
2024-08-13,Product_E,East,119,151
2024-08-14,Product_E,East,119,192
2024-08-15,Product_E,East,118,151
2024-08-16,Product_E,East,95,132
2024-08-17,Product_E,East,109,149
2024-08-18,Product_E,East,83,112
2024-08-19,Product_E,East,106,143
2024-08-20,Product_E,East,106,148
2024-08-21,Product_E,East,98,177
2024-08-22,Product_E,East,103,211
2024-08-23,Product_E,East,102,118
2024-08-24,Product_E,East,66,136
2024-08-25,Product_E,East,83,159
2024-08-26,Product_E,East,104,110
2024-08-27,Product_E,East,94,153
2024-08-28,Product_E,East,121,150
2024-08-29,Product_E,East,108,132
2024-08-30,Product_E,East,92,146
2024-08-31,Product_E,East,102,131
2024-09-01,Product_E,East,76,160
2024-09-02,Product_E,East,95,163
2024-09-03,Product_E,East,99,166
2024-09-04,Product_E,East,98,174
2024-09-05,Product_E,East,116,146
2024-09-06,Product_E,East,83,144
2024-09-07,Product_E,East,72,94
2024-09-08,Product_E,East,90,126
2024-09-09,Product_E,East,95,156
2024-09-10,Product_E,East,119,159
2024-09-11,Product_E,East,92,153
2024-09-12,Product_E,East,111,157
2024-09-13,Product_E,East,82,119
2024-09-14,Product_E,East,89,119
2024-09-15,Product_E,East,94,145
2024-09-16,Product_E,East,91,163
2024-09-17,Product_E,East,109,166
2024-09-18,Product_E,East,73,145
2024-09-19,Product_E,East,88,146
2024-09-20,Product_E,East,91,137
2024-09-21,Product_E,East,85,109
2024-09-22,Product_E,East,93,162
2024-09-23,Product_E,East,90,130
2024-09-24,Product_E,East,95,162
2024-09-25,Product_E,East,101,129
2024-09-26,Product_E,East,79,173
2024-09-27,Product_E,East,106,166
2024-09-28,Product_E,East,84,102
2024-09-29,Product_E,East,78,96
2024-09-30,Product_E,East,73,148
2024-10-01,Product_E,East,115,199
2024-10-02,Product_E,East,108,137
2024-10-03,Product_E,East,100,147
2024-10-04,Product_E,East,83,141
2024-10-05,Product_E,East,67,125
2024-10-06,Product_E,East,93,155
2024-10-07,Product_E,East,100,165
2024-10-08,Product_E,East,100,155
2024-10-09,Product_E,East,132,138
2024-10-10,Product_E,East,96,176
2024-10-11,Product_E,East,87,129
2024-10-12,Product_E,East,79,126
2024-10-13,Product_E,East,99,146
2024-10-14,Product_E,East,97,167
2024-10-15,Product_E,East,114,180
2024-10-16,Product_E,East,94,202
2024-10-17,Product_E,East,107,107
2024-10-18,Product_E,East,114,137
2024-10-19,Product_E,East,78,113
2024-10-20,Product_E,East,92,112
2024-10-21,Product_E,East,89,136
2024-10-22,Product_E,East,105,155
2024-10-23,Product_E,East,127,175
2024-10-24,Product_E,East,111,170
2024-10-25,Product_E,East,91,119
2024-10-26,Product_E,East,108,146
2024-10-27,Product_E,East,109,153
2024-10-28,Product_E,East,93,103
2024-10-29,Product_E,East,91,181
2024-10-30,Product_E,East,113,165
2024-10-31,Product_E,East,67,161
2024-11-01,Product_E,East,79,127
2024-11-02,Product_E,East,98,109
2024-11-03,Product_E,East,77,139
2024-11-04,Product_E,East,115,145
2024-11-05,Product_E,East,140,146
2024-11-06,Product_E,East,92,146
2024-11-07,Product_E,East,83,172
2024-11-08,Product_E,East,82,117
2024-11-09,Product_E,East,94,150
2024-11-10,Product_E,East,107,156
2024-11-11,Product_E,East,90,163
2024-11-12,Product_E,East,126,167
2024-11-13,Product_E,East,124,157
2024-11-14,Product_E,East,102,177
2024-11-15,Product_E,East,122,172
2024-11-16,Product_E,East,100,139
2024-11-17,Product_E,East,94,113
2024-11-18,Product_E,East,94,146
2024-11-19,Product_E,East,131,200
2024-11-20,Product_E,East,138,211
2024-11-21,Product_E,East,117,155
2024-11-22,Product_E,East,102,139
2024-11-23,Product_E,East,103,134
2024-11-24,Product_E,East,96,160
2024-11-25,Product_E,East,99,186
2024-11-26,Product_E,East,99,193
2024-11-27,Product_E,East,127,210
2024-11-28,Product_E,East,95,149
2024-11-29,Product_E,East,118,151
2024-11-30,Product_E,East,96,132
2024-12-01,Product_E,East,115,157
2024-12-02,Product_E,East,119,149
2024-12-03,Product_E,East,138,173
2024-12-04,Product_E,East,120,172
2024-12-05,Product_E,East,121,207
2024-12-06,Product_E,East,113,155
2024-12-07,Product_E,East,102,152
2024-12-08,Product_E,East,105,160
